t_fs,lambda_t,tau_ent_t
-1.807399999999999864e+03,4.750000000000000000e+15,5.664850000000459659e+03
-1.807200000000000045e+03,4.750000000000000000e+15,5.665800000000459477e+03
-1.806999999999999773e+03,4.750000000000000000e+15,5.666750000000460204e+03
-1.806799999999999955e+03,4.750000000000000000e+15,5.667700000000460022e+03
-1.806599999999999909e+03,4.750000000000000000e+15,5.668650000000459841e+03
-1.806400000000000091e+03,4.750000000000000000e+15,5.669600000000459659e+03
-1.806199999999999818e+03,4.750000000000000000e+15,5.670550000000460386e+03
-1.806000000000000000e+03,4.750000000000000000e+15,5.671500000000460204e+03
-1.805799999999999955e+03,4.750000000000000000e+15,5.672450000000460022e+03
-1.805599999999999909e+03,4.750000000000000000e+15,5.673400000000460750e+03
-1.805399999999999864e+03,4.750000000000000000e+15,5.674350000000460568e+03
-1.805200000000000045e+03,4.750000000000000000e+15,5.675300000000460386e+03
-1.804999999999999773e+03,4.750000000000000000e+15,5.676250000000461114e+03
-1.804799999999999955e+03,4.750000000000000000e+15,5.677200000000460932e+03
-1.804599999999999909e+03,4.750000000000000000e+15,5.678150000000460750e+03
-1.804399999999999864e+03,4.750000000000000000e+15,5.679100000000461478e+03
-1.804199999999999818e+03,4.750000000000000000e+15,5.680050000000461296e+03
-1.804000000000000000e+03,4.750000000000000000e+15,5.681000000000461114e+03
-1.803799999999999955e+03,4.750000000000000000e+15,5.681950000000460932e+03
-1.803599999999999909e+03,4.750000000000000000e+15,5.682900000000461660e+03
-1.803399999999999864e+03,4.750000000000000000e+15,5.683850000000461478e+03
-1.803200000000000045e+03,4.750000000000000000e+15,5.684800000000461296e+03
-1.803000000000000000e+03,4.750000000000000000e+15,5.685750000000462023e+03
-1.802799999999999955e+03,4.750000000000000000e+15,5.686700000000461841e+03
-1.802599999999999909e+03,4.750000000000000000e+15,5.687650000000461660e+03
-1.802399999999999864e+03,4.750000000000000000e+15,5.688600000000462387e+03
-1.802200000000000045e+03,4.750000000000000000e+15,5.689550000000462205e+03
-1.802000000000000000e+03,4.750000000000000000e+15,5.690500000000462023e+03
-1.801799999999999955e+03,4.750000000000000000e+15,5.691450000000461841e+03
-1.801599999999999909e+03,4.750000000000000000e+15,5.692400000000462569e+03
-1.801400000000000091e+03,4.750000000000000000e+15,5.693350000000462387e+03
-1.801200000000000045e+03,4.750000000000000000e+15,5.694300000000462205e+03
-1.801000000000000000e+03,4.750000000000000000e+15,5.695250000000462933e+03
-1.800799999999999955e+03,4.750000000000000000e+15,5.696200000000462751e+03
-1.800599999999999909e+03,4.750000000000000000e+15,5.697150000000462569e+03
-1.800399999999999864e+03,4.750000000000000000e+15,5.698100000000463297e+03
-1.800200000000000045e+03,4.750000000000000000e+15,5.699050000000463115e+03
-1.800000000000000000e+03,4.750000000000000000e+15,5.700000000000462933e+03
-1.799799999999999955e+03,4.750000000000000000e+15,5.700950000000463660e+03
-1.799599999999999909e+03,4.750000000000000000e+15,5.701900000000463479e+03
-1.799400000000000091e+03,4.750000000000000000e+15,5.702850000000463297e+03
-1.799200000000000045e+03,4.750000000000000000e+15,5.703800000000463115e+03
-1.799000000000000000e+03,4.750000000000000000e+15,5.704750000000463842e+03
-1.798799999999999955e+03,4.750000000000000000e+15,5.705700000000463660e+03
-1.798600000000000136e+03,4.750000000000000000e+15,5.706650000000463479e+03
-1.798399999999999864e+03,4.750000000000000000e+15,5.707600000000464206e+03
-1.798200000000000045e+03,4.750000000000000000e+15,5.708550000000464024e+03
-1.798000000000000000e+03,4.750000000000000000e+15,5.709500000000463842e+03
-1.797799999999999955e+03,4.750000000000000000e+15,5.710450000000464570e+03
-1.797599999999999909e+03,4.750000000000000000e+15,5.711400000000464388e+03
-1.797400000000000091e+03,4.750000000000000000e+15,5.712350000000464206e+03
-1.797200000000000045e+03,4.750000000000000000e+15,5.713300000000464024e+03
-1.797000000000000000e+03,4.750000000000000000e+15,5.714250000000464752e+03
-1.796799999999999955e+03,4.750000000000000000e+15,5.715200000000464570e+03
-1.796600000000000136e+03,4.750000000000000000e+15,5.716150000000464388e+03
-1.796399999999999864e+03,4.750000000000000000e+15,5.717100000000465116e+03
-1.796200000000000045e+03,4.750000000000000000e+15,5.718050000000464934e+03
-1.796000000000000000e+03,4.750000000000000000e+15,5.719000000000464752e+03
-1.795799999999999955e+03,4.750000000000000000e+15,5.719950000000465479e+03
-1.795599999999999909e+03,4.750000000000000000e+15,5.720900000000465297e+03
-1.795400000000000091e+03,4.750000000000000000e+15,5.721850000000465116e+03
-1.795199999999999818e+03,4.750000000000000000e+15,5.722800000000465843e+03
-1.795000000000000000e+03,4.750000000000000000e+15,5.723750000000465661e+03
-1.794799999999999955e+03,4.750000000000000000e+15,5.724700000000465479e+03
-1.794600000000000136e+03,4.750000000000000000e+15,5.725650000000465297e+03
-1.794399999999999864e+03,4.750000000000000000e+15,5.726600000000466025e+03
-1.794200000000000045e+03,4.750000000000000000e+15,5.727550000000465843e+03
-1.794000000000000000e+03,4.750000000000000000e+15,5.728500000000465661e+03
-1.793799999999999955e+03,4.750000000000000000e+15,5.729450000000466389e+03
-1.793599999999999909e+03,4.750000000000000000e+15,5.730400000000466207e+03
-1.793400000000000091e+03,4.750000000000000000e+15,5.731350000000466025e+03
-1.793199999999999818e+03,4.750000000000000000e+15,5.732300000000466753e+03
-1.793000000000000000e+03,4.750000000000000000e+15,5.733250000000466571e+03
-1.792799999999999955e+03,4.750000000000000000e+15,5.734200000000466389e+03
-1.792600000000000136e+03,4.750000000000000000e+15,5.735150000000466207e+03
-1.792399999999999864e+03,4.750000000000000000e+15,5.736100000000466935e+03
-1.792200000000000045e+03,4.750000000000000000e+15,5.737050000000466753e+03
-1.792000000000000000e+03,4.750000000000000000e+15,5.738000000000466571e+03
-1.791799999999999955e+03,4.750000000000000000e+15,5.738950000000467298e+03
-1.791599999999999909e+03,4.750000000000000000e+15,5.739900000000467116e+03
-1.791400000000000091e+03,4.750000000000000000e+15,5.740850000000466935e+03
-1.791199999999999818e+03,4.750000000000000000e+15,5.741800000000467662e+03
-1.791000000000000000e+03,4.750000000000000000e+15,5.742750000000467480e+03
-1.790799999999999955e+03,4.750000000000000000e+15,5.743700000000467298e+03
-1.790599999999999909e+03,4.750000000000000000e+15,5.744650000000468026e+03
-1.790399999999999864e+03,4.750000000000000000e+15,5.745600000000467844e+03
-1.790200000000000045e+03,4.750000000000000000e+15,5.746550000000467662e+03
-1.790000000000000000e+03,4.750000000000000000e+15,5.747500000000467480e+03
-1.789799999999999955e+03,4.750000000000000000e+15,5.748450000000468208e+03
-1.789599999999999909e+03,4.750000000000000000e+15,5.749400000000468026e+03
-1.789400000000000091e+03,4.750000000000000000e+15,5.750350000000467844e+03
-1.789199999999999818e+03,4.750000000000000000e+15,5.751300000000468572e+03
-1.789000000000000000e+03,4.750000000000000000e+15,5.752250000000468390e+03
-1.788799999999999955e+03,4.750000000000000000e+15,5.753200000000468208e+03
-1.788599999999999909e+03,4.750000000000000000e+15,5.754150000000468935e+03
-1.788399999999999864e+03,4.750000000000000000e+15,5.755100000000468754e+03
-1.788200000000000045e+03,4.750000000000000000e+15,5.756050000000468572e+03
-1.788000000000000000e+03,4.750000000000000000e+15,5.757000000000468390e+03
-1.787799999999999955e+03,4.750000000000000000e+15,5.757950000000469117e+03
-1.787599999999999909e+03,4.750000000000000000e+15,5.758900000000468935e+03
-1.787400000000000091e+03,4.750000000000000000e+15,5.759850000000468754e+03
-1.787199999999999818e+03,4.750000000000000000e+15,5.760800000000469481e+03
-1.787000000000000000e+03,4.750000000000000000e+15,5.761750000000469299e+03
-1.786799999999999955e+03,4.750000000000000000e+15,5.762700000000469117e+03
-1.786599999999999909e+03,4.750000000000000000e+15,5.763650000000469845e+03
-1.786399999999999864e+03,4.750000000000000000e+15,5.764600000000469663e+03
-1.786200000000000045e+03,4.750000000000000000e+15,5.765550000000469481e+03
-1.785999999999999773e+03,4.750000000000000000e+15,5.766500000000470209e+03
-1.785799999999999955e+03,4.750000000000000000e+15,5.767450000000470027e+03
-1.785599999999999909e+03,4.750000000000000000e+15,5.768400000000469845e+03
-1.785400000000000091e+03,4.750000000000000000e+15,5.769350000000469663e+03
-1.785199999999999818e+03,4.750000000000000000e+15,5.770300000000470391e+03
-1.785000000000000000e+03,4.750000000000000000e+15,5.771250000000470209e+03
-1.784799999999999955e+03,4.750000000000000000e+15,5.772200000000470027e+03
-1.784599999999999909e+03,4.750000000000000000e+15,5.773150000000470754e+03
-1.784399999999999864e+03,4.750000000000000000e+15,5.774100000000470573e+03
-1.784200000000000045e+03,4.750000000000000000e+15,5.775050000000470391e+03
-1.783999999999999773e+03,4.750000000000000000e+15,5.776000000000471118e+03
-1.783799999999999955e+03,4.750000000000000000e+15,5.776950000000470936e+03
-1.783599999999999909e+03,4.750000000000000000e+15,5.777900000000470754e+03
-1.783400000000000091e+03,4.750000000000000000e+15,5.778850000000470573e+03
-1.783199999999999818e+03,4.750000000000000000e+15,5.779800000000471300e+03
-1.783000000000000000e+03,4.750000000000000000e+15,5.780750000000471118e+03
-1.782799999999999955e+03,4.750000000000000000e+15,5.781700000000470936e+03
-1.782599999999999909e+03,4.750000000000000000e+15,5.782650000000471664e+03
-1.782399999999999864e+03,4.750000000000000000e+15,5.783600000000471482e+03
-1.782200000000000045e+03,4.750000000000000000e+15,5.784550000000471300e+03
-1.781999999999999773e+03,4.750000000000000000e+15,5.785500000000472028e+03
-1.781799999999999955e+03,4.750000000000000000e+15,5.786450000000471846e+03
-1.781599999999999909e+03,4.750000000000000000e+15,5.787400000000471664e+03
-1.781400000000000091e+03,4.750000000000000000e+15,5.788350000000471482e+03
-1.781199999999999818e+03,4.750000000000000000e+15,5.789300000000472210e+03
-1.781000000000000000e+03,4.750000000000000000e+15,5.790250000000472028e+03
-1.780799999999999955e+03,4.750000000000000000e+15,5.791200000000471846e+03
-1.780599999999999909e+03,4.750000000000000000e+15,5.792150000000472573e+03
-1.780399999999999864e+03,4.750000000000000000e+15,5.793100000000472392e+03
-1.780200000000000045e+03,4.750000000000000000e+15,5.794050000000472210e+03
-1.780000000000000000e+03,4.750000000000000000e+15,5.795000000000472937e+03
-1.779799999999999955e+03,4.750000000000000000e+15,5.795950000000472755e+03
-1.779599999999999909e+03,4.750000000000000000e+15,5.796900000000472573e+03
-1.779399999999999864e+03,4.750000000000000000e+15,5.797850000000473301e+03
-1.779199999999999818e+03,4.750000000000000000e+15,5.798800000000473119e+03
-1.779000000000000000e+03,4.750000000000000000e+15,5.799750000000472937e+03
-1.778799999999999955e+03,4.750000000000000000e+15,5.800700000000472755e+03
-1.778599999999999909e+03,4.750000000000000000e+15,5.801650000000473483e+03
-1.778399999999999864e+03,4.750000000000000000e+15,5.802600000000473301e+03
-1.778200000000000045e+03,4.750000000000000000e+15,5.803550000000473119e+03
-1.778000000000000000e+03,4.750000000000000000e+15,5.804500000000473847e+03
-1.777799999999999955e+03,4.750000000000000000e+15,5.805450000000473665e+03
-1.777599999999999909e+03,4.750000000000000000e+15,5.806400000000473483e+03
-1.777399999999999864e+03,4.750000000000000000e+15,5.807350000000474211e+03
-1.777200000000000045e+03,4.750000000000000000e+15,5.808300000000474029e+03
-1.777000000000000000e+03,4.750000000000000000e+15,5.809250000000473847e+03
-1.776799999999999955e+03,4.750000000000000000e+15,5.810200000000473665e+03
-1.776599999999999909e+03,4.750000000000000000e+15,5.811150000000474392e+03
-1.776400000000000091e+03,4.750000000000000000e+15,5.812100000000474211e+03
-1.776200000000000045e+03,4.750000000000000000e+15,5.813050000000474029e+03
-1.776000000000000000e+03,4.750000000000000000e+15,5.814000000000474756e+03
-1.775799999999999955e+03,4.750000000000000000e+15,5.814950000000474574e+03
-1.775600000000000136e+03,4.750000000000000000e+15,5.815900000000474392e+03
-1.775399999999999864e+03,4.750000000000000000e+15,5.816850000000475120e+03
-1.775200000000000045e+03,4.750000000000000000e+15,5.817800000000474938e+03
-1.775000000000000000e+03,4.750000000000000000e+15,5.818750000000474756e+03
-1.774799999999999955e+03,4.750000000000000000e+15,5.819700000000475484e+03
-1.774599999999999909e+03,4.750000000000000000e+15,5.820650000000475302e+03
-1.774400000000000091e+03,4.750000000000000000e+15,5.821600000000475120e+03
-1.774200000000000045e+03,4.750000000000000000e+15,5.822550000000474938e+03
-1.774000000000000000e+03,4.750000000000000000e+15,5.823500000000475666e+03
-1.773799999999999955e+03,4.750000000000000000e+15,5.824450000000475484e+03
-1.773600000000000136e+03,4.750000000000000000e+15,5.825400000000475302e+03
-1.773399999999999864e+03,4.750000000000000000e+15,5.826350000000476030e+03
-1.773200000000000045e+03,4.750000000000000000e+15,5.827300000000475848e+03
-1.773000000000000000e+03,4.750000000000000000e+15,5.828250000000475666e+03
-1.772799999999999955e+03,4.750000000000000000e+15,5.829200000000476393e+03
-1.772599999999999909e+03,4.750000000000000000e+15,5.830150000000476211e+03
-1.772400000000000091e+03,4.750000000000000000e+15,5.831100000000476030e+03
-1.772200000000000045e+03,4.750000000000000000e+15,5.832050000000475848e+03
-1.772000000000000000e+03,4.750000000000000000e+15,5.833000000000476575e+03
-1.771799999999999955e+03,4.750000000000000000e+15,5.833950000000476393e+03
-1.771600000000000136e+03,4.750000000000000000e+15,5.834900000000476211e+03
-1.771399999999999864e+03,4.750000000000000000e+15,5.835850000000476939e+03
-1.771200000000000045e+03,4.750000000000000000e+15,5.836800000000476757e+03
-1.771000000000000000e+03,4.750000000000000000e+15,5.837750000000476575e+03
-1.770799999999999955e+03,4.750000000000000000e+15,5.838700000000477303e+03
-1.770599999999999909e+03,4.750000000000000000e+15,5.839650000000477121e+03
-1.770400000000000091e+03,4.750000000000000000e+15,5.840600000000476939e+03
-1.770199999999999818e+03,4.750000000000000000e+15,5.841550000000477667e+03
-1.770000000000000000e+03,4.750000000000000000e+15,5.842500000000477485e+03
-1.769799999999999955e+03,4.750000000000000000e+15,5.843450000000477303e+03
-1.769600000000000136e+03,4.750000000000000000e+15,5.844400000000477121e+03
-1.769399999999999864e+03,4.750000000000000000e+15,5.845350000000477849e+03
-1.769200000000000045e+03,4.750000000000000000e+15,5.846300000000477667e+03
-1.769000000000000000e+03,4.750000000000000000e+15,5.847250000000477485e+03
-1.768799999999999955e+03,4.750000000000000000e+15,5.848200000000478212e+03
-1.768599999999999909e+03,4.750000000000000000e+15,5.849150000000478030e+03
-1.768400000000000091e+03,4.750000000000000000e+15,5.850100000000477849e+03
-1.768199999999999818e+03,4.750000000000000000e+15,5.851050000000478576e+03
-1.768000000000000000e+03,4.750000000000000000e+15,5.852000000000478394e+03
-1.767799999999999955e+03,4.750000000000000000e+15,5.852950000000478212e+03
-1.767600000000000136e+03,4.750000000000000000e+15,5.853900000000478030e+03
-1.767399999999999864e+03,4.750000000000000000e+15,5.854850000000478758e+03
-1.767200000000000045e+03,4.750000000000000000e+15,5.855800000000478576e+03
-1.767000000000000000e+03,4.750000000000000000e+15,5.856750000000478394e+03
-1.766799999999999955e+03,4.750000000000000000e+15,5.857700000000479122e+03
-1.766599999999999909e+03,4.750000000000000000e+15,5.858650000000478940e+03
-1.766400000000000091e+03,4.750000000000000000e+15,5.859600000000478758e+03
-1.766199999999999818e+03,4.750000000000000000e+15,5.860550000000479486e+03
-1.766000000000000000e+03,4.750000000000000000e+15,5.861500000000479304e+03
-1.765799999999999955e+03,4.750000000000000000e+15,5.862450000000479122e+03
-1.765599999999999909e+03,4.750000000000000000e+15,5.863400000000479849e+03
-1.765399999999999864e+03,4.750000000000000000e+15,5.864350000000479668e+03
-1.765200000000000045e+03,4.750000000000000000e+15,5.865300000000479486e+03
-1.765000000000000000e+03,4.750000000000000000e+15,5.866250000000479304e+03
-1.764799999999999955e+03,4.750000000000000000e+15,5.867200000000480031e+03
-1.764599999999999909e+03,4.750000000000000000e+15,5.868150000000479849e+03
-1.764400000000000091e+03,4.750000000000000000e+15,5.869100000000479668e+03
